architecture,K,epoch,centered_matched_mean,centered_matched_std,centered_shuffled_mean,centered_shuffled_std,n_seeds
rnn,79,7903,0.8731803226679034,0.024575514626120246,-0.00375686126794915,0.0057404904835742536,5
rnn,79,8152,0.8739747471638895,0.025391495212188298,-0.0036904543862720874,0.005814589879285248,5
rnn,79,8408,0.8746498802923485,0.02623569918945712,-0.00362331595245296,0.00589647816229887,5
rnn,79,8672,0.8752139257931987,0.02710698747389207,-0.003559944597568585,0.005978699980483462,5
rnn,79,8945,0.8757104551515201,0.027971447955953077,-0.0035020925406381207,0.006061691105052525,5
rnn,79,9226,0.8761571521869062,0.02878407249143092,-0.0034537944707656197,0.006145486904798404,5
rnn,79,9516,0.8765249029311546,0.0295289013393226,-0.003415081920213561,0.006225790631958383,5
rnn,79,9815,0.876881065409368,0.030204259364952916,-0.003384266043653908,0.006305466260723741,5
rnn,79,10124,0.8772469572898427,0.03083710930724076,-0.003359493710546643,0.006385612434156698,5
rnn,79,10442,0.8776415733143649,0.03141396874539336,-0.0033385557474488793,0.006470106382348029,5
rnn,79,10770,0.8780782949178059,0.03193980689005858,-0.00331717934270276,0.006563585444630215,5
rnn,79,11109,0.878593904687721,0.032428544142162674,-0.003298196705736149,0.00665840797631671,5
rnn,79,11458,0.8791714886200224,0.03291580384445218,-0.003281517276027291,0.006755333187579434,5
rnn,79,11818,0.8798481579916213,0.03339599108410541,-0.003265879853599652,0.006853293257109211,5
rnn,79,12189,0.8806241212128686,0.03386262833402959,-0.003243165564208894,0.006950519695647215,5
rnn,79,12572,0.8815031285439348,0.03431693814304681,-0.003225018098429756,0.007046332001399913,5
rnn,79,12968,0.8824755513281344,0.034716830839127785,-0.0032113024848739206,0.007135995314162581,5
rnn,79,13375,0.8835603929199014,0.03507498394616888,-0.003199453126976876,0.007219360510177171,5
rnn,79,13796,0.8847659881700173,0.035425548296240464,-0.003197196588117449,0.00729601495170467,5
rnn,79,14229,0.8860386407455106,0.03575925180248775,-0.0031906662080731624,0.007354834232927624,5
rnn,79,14677,0.8873291925400444,0.03612954194078243,-0.0031807694110151338,0.007395450086862631,5
rnn,79,15138,0.8885700251590659,0.0365511572214261,-0.003167332612694923,0.00741549281635315,5
rnn,79,15614,0.8890684579298259,0.03723319619402333,-0.0031415901392564684,0.0073976115367642955,5
rnn,79,16104,0.8874958955740176,0.03929251600466358,-0.0028501778720120613,0.007239216686298321,5
rnn,79,16611,0.8923708419159067,0.023028402036548302,-0.002992733170039637,0.00692321452853113,5
rnn,79,17133,0.8841813267887847,0.014977754403492898,-0.002459396937876247,0.00700532531972267,5
rnn,79,17671,0.8788066843215449,0.027369798880869968,-0.0021349792319406277,0.0072167858851249255,5
rnn,79,18227,0.8546687518868495,0.04504137677755174,-0.002108645465173508,0.006894760972394365,5
rnn,79,18800,0.8094618248740284,0.05343318226588053,-0.0016911473665892122,0.006568523427118295,5
rnn,79,19391,0.7544042522657172,0.0504979293001738,-0.0009840847989711417,0.006398482073722808,5
rnn,79,20000,0.7278759032102249,0.04898721363526075,0.00032743497791868265,0.0074710431327006995,5
rnn,97,1,0.04663880163348422,0.005881220104088755,0.0020651991825620295,0.0024363429515869917,5
rnn,97,2,0.08298343637799058,0.00509075749538055,0.0016473197890934893,0.0020753118925395464,5
rnn,97,3,0.11723859112636852,0.0044849124174369225,0.0009378876446078828,0.0019748540411398583,5
rnn,97,4,0.1464707894632466,0.005399095192049567,0.0008218111508983749,0.00165268871187628,5
rnn,97,5,0.17255352215888436,0.005747716602106206,0.0009003872421627067,0.0014288670342025999,5
rnn,97,6,0.19528769897157755,0.005073926149652984,0.0008815101114667236,0.0011776452449303472,5
rnn,97,7,0.2154940105892035,0.004737924922853869,0.0009916639109219109,0.0009948248214866717,5
rnn,97,8,0.23348131819295187,0.006132963322474896,0.0008931531692993849,0.0009075588271318434,5
rnn,97,9,0.2503787404080844,0.007870851811063916,0.0009832186018370365,0.0009318712140103136,5
rnn,97,10,0.2646373243360961,0.008929311677511115,0.0009478361496061896,0.001127979934973434,5
rnn,97,11,0.2784847508931877,0.009277450397642027,0.0009474432244172641,0.0011198429427543971,5
rnn,97,12,0.29125652582961237,0.009307757273919559,0.0009537335215635673,0.0011604298180728165,5
rnn,97,13,0.3039556896792737,0.009643327767514281,0.0010284988160379287,0.0011711781186164608,5
rnn,97,14,0.3164767656174021,0.010280165643603944,0.0011676450899822284,0.0011543968656610572,5
rnn,97,15,0.3281150788746616,0.01048763853181477,0.0012650776042754989,0.0011554983022308153,5
rnn,97,16,0.3396293194380804,0.010125973777526207,0.0013368492056907728,0.0010780179430724163,5
rnn,97,17,0.3507181951254953,0.009613489890162245,0.0014244632086682202,0.0010632017909155424,5
rnn,97,18,0.3614768970589889,0.008864858247075266,0.001547501842793795,0.0010333830425330022,5
rnn,97,19,0.37183239076865726,0.007839145890567362,0.0016128306065373924,0.0010613080417870068,5
rnn,97,20,0.38127437069906867,0.007410444745923886,0.0015793562943953517,0.0010878728038081977,5
rnn,97,21,0.39048095385684717,0.007103207007657701,0.0015035267315605685,0.0009987669740889797,5
rnn,97,22,0.3992110938930655,0.0063117053504799115,0.001478869128683629,0.000965613019450917,5
rnn,97,23,0.4080630657213085,0.005409937777479837,0.001469466881907263,0.0009586971573864031,5
rnn,97,24,0.4165317713429547,0.00461983873117687,0.0015148498453802408,0.0009970583032955919,5
rnn,97,25,0.4243731877262259,0.0037300241275321617,0.0016122444892105315,0.0009814073752729105,5
rnn,97,26,0.43171670638535387,0.003158698789621115,0.0016936387092292824,0.0009792878080811084,5
rnn,97,27,0.4388788181576732,0.002742035261254772,0.001747536520216501,0.0010492740097718506,5
rnn,97,28,0.4455027344972667,0.002581225599034536,0.0017786074778034365,0.001161306202161983,5
rnn,97,29,0.45171178909205156,0.002473191556436083,0.0017888447709056093,0.0012883175163581207,5
rnn,97,30,0.4575693479327912,0.0025933414711150856,0.0018040459274530078,0.0013614485373485779,5
rnn,97,31,0.4632899300492116,0.002669526640947294,0.001862435149986074,0.0014385445155692626,5
rnn,97,32,0.46894071620887623,0.0028394099419420484,0.001912648360494434,0.0015164007140822627,5
rnn,97,33,0.4745065338527879,0.003003853358379906,0.0019704299610873817,0.0016116543049222746,5
rnn,97,34,0.48006777484312047,0.0033032787600788408,0.0020254456740944954,0.0017318055185640419,5
rnn,97,35,0.48577737846136193,0.0035205384646315153,0.0021044212536872457,0.0018419183517927496,5
rnn,97,36,0.4913821988332046,0.0035171670033215686,0.002157090616156757,0.0019345940189713254,5
rnn,97,37,0.4968208125256581,0.0032528779758259317,0.002180606132566369,0.0020311650596519203,5
rnn,97,39,0.5071652957252978,0.003024719354226671,0.002281012759292435,0.0022541797310478492,5
rnn,97,40,0.5121833930189499,0.0032276736852454124,0.002353372003894673,0.0023293086660077797,5
rnn,97,41,0.5171149508551955,0.003545528935233819,0.0024234571465792023,0.002421387959257838,5
rnn,97,42,0.5221678084275052,0.0038412202671943324,0.002478731738586904,0.00250420471743377,5
rnn,97,44,0.5325012875006484,0.0041543996143165625,0.0025450209992166103,0.002590768746858236,5
rnn,97,45,0.5375125903193541,0.004386132733313182,0.0025863126491451225,0.002612947654036352,5
rnn,97,46,0.5425268638538404,0.0046942912712398715,0.0026099904873487702,0.002644447560249329,5
rnn,97,48,0.5527351286547012,0.005298639433409761,0.002640519874121553,0.002741986128858984,5
rnn,97,49,0.5579902991742858,0.005487779615107175,0.0026599579134686125,0.0027540349165740565,5
rnn,97,51,0.5689116948145714,0.005883619032688263,0.0027161136464959345,0.0026902575818904023,5
rnn,97,53,0.5801259390711914,0.006294444470806494,0.0027876742423010963,0.0025810456522732607,5
rnn,97,54,0.5857110491373628,0.006463120814207439,0.002807310819074696,0.0025312231884016784,5
rnn,97,56,0.5967296653735171,0.006681229020756309,0.0028367485967487225,0.0024614563272620715,5
rnn,97,58,0.6073685779425259,0.0067166838700286335,0.002874548024494032,0.002380659834795379,5
rnn,97,59,0.6125711355601677,0.006751781870423628,0.002890392688251466,0.002328429963385646,5
rnn,97,61,0.6226637704606588,0.006860662248530836,0.002931041924197392,0.0022055907724183857,5
rnn,97,63,0.6322372218428368,0.0070112299888320725,0.0029953939162280243,0.0020881186442063427,5
rnn,97,65,0.6410466404794527,0.007189271749199633,0.00302180783762633,0.0019785894218029873,5
rnn,97,67,0.6492327681520609,0.007498088001316602,0.0030621145153894207,0.0018841619148250105,5
rnn,97,69,0.656843611213884,0.007792042456570598,0.0031208330416277134,0.0017960197492871536,5
rnn,97,72,0.6672726628926451,0.008106814224747886,0.003246075997151988,0.0017567902240024295,5
rnn,97,74,0.6737512451727952,0.008266455382526473,0.003327433624762124,0.0017871139968842873,5
rnn,97,76,0.6797472250815073,0.008483191237472543,0.0033796683154306596,0.0018453001721716827,5
rnn,97,79,0.6877392463475146,0.008940204058436338,0.003422308735364089,0.0019715723048502874,5
rnn,97,81,0.6925450039429697,0.00903003213938879,0.0034249843157693484,0.0020534330298753374,5
rnn,97,84,0.6989675400678511,0.009176644054853906,0.0034032912199030707,0.0021150633849993292,5
rnn,97,86,0.7027319545137323,0.009337194334796574,0.0033709082614547547,0.0021254283973742645,5
rnn,97,89,0.707688775418552,0.009746204941287114,0.003353359943947771,0.002127756766061099,5
rnn,97,92,0.7115919139401298,0.010206552225053993,0.003291449330104155,0.0021719721245933967,5
rnn,97,95,0.7143928651669483,0.010852808868226838,0.0032020865328714933,0.0021885677468966823,5
rnn,97,98,0.7161567282212731,0.011929208334948685,0.0031258739189922733,0.002184743685115237,5
rnn,97,101,0.7169086865811918,0.013198401489921232,0.0030640639912580636,0.0021866394394865494,5
rnn,97,104,0.7168101063352361,0.01477327046723997,0.0030323995655595097,0.0021978762679540154,5
rnn,97,107,0.715849412911094,0.0166678331857211,0.003016680386963094,0.0022425919506683014,5
rnn,97,110,0.7139065959803159,0.0189136934309405,0.0029923577148949668,0.0023249884705637586,5
rnn,97,114,0.7096068533228573,0.022537381826402265,0.002928626688350952,0.0024877224801798047,5
rnn,97,117,0.7049855330106368,0.025670357991854003,0.002851956219765673,0.002621745612661742,5
rnn,97,121,0.6970732697266534,0.030125610566381075,0.002746379610830408,0.0028577618711751154,5
rnn,97,125,0.6875973059590971,0.03490356106145576,0.002659008155691012,0.0031485745537923556,5
rnn,97,129,0.6772701478932446,0.03992346032388506,0.002504229555889846,0.0034395397036543697,5
rnn,97,133,0.6664344804414565,0.04506082163359674,0.002320385256884628,0.00373566840536697,5
rnn,97,137,0.6558058573666725,0.049479522276718084,0.002114837007231521,0.004030422668540712,5
rnn,97,141,0.6458526994077266,0.052692554701232644,0.0019406751515496558,0.004357309328005496,5
rnn,97,146,0.6347347520561216,0.054580079007500976,0.00168729647458394,0.0047892581077883505,5
rnn,97,150,0.6275982112922373,0.054586193785394116,0.0014795956570654086,0.005168876206069916,5
rnn,97,155,0.6213099009827084,0.05293345484932346,0.0012330576416060832,0.005711813104833278,5
rnn,97,160,0.6175450255885443,0.04991196853271541,0.0009892147526145245,0.006280888264302189,5
rnn,97,165,0.6161978652663596,0.04634591433809895,0.0007295831317754245,0.006813357711386704,5
rnn,97,170,0.6168382086884657,0.042542571227495496,0.0004984877165168829,0.007274643258453678,5
rnn,97,176,0.619412436735477,0.038349700580642174,0.00025158551335165526,0.007748424752167647,5
rnn,97,181,0.6223631367351296,0.0353468889263665,5.090958928129219e-05,0.008091556869899399,5
rnn,97,187,0.6265982185903021,0.0323523151017989,-0.00016248036678258028,0.008409818352328324,5
rnn,97,193,0.6308576021691771,0.030109650019855803,-0.0003533111148614275,0.00862227875866019,5
rnn,97,199,0.6350566020386007,0.028509496844885095,-0.0005091055664671721,0.008759653895344487,5
rnn,97,205,0.6390040661645882,0.027530104492400464,-0.0006677998446800259,0.008857506188988392,5
rnn,97,211,0.6427029680433366,0.027057694642794793,-0.0008004329250130727,0.008921002907865088,5
rnn,97,218,0.6467069942562881,0.02689373273069611,-0.0009446327259765447,0.008955103853653923,5
rnn,97,225,0.6503846353940137,0.02720000164216437,-0.0010614926440567483,0.008964872358576053,5
rnn,97,232,0.653707807397226,0.027677823809028796,-0.0011627936631612378,0.008946541292231524,5
rnn,97,239,0.6566915699251349,0.028201086668836448,-0.0012292723270963563,0.0089193794869027,5
rnn,97,247,0.6597375755531616,0.02890939370500702,-0.001277930719840342,0.008878817785014403,5
rnn,97,255,0.6623597420220217,0.02960330589801716,-0.0013153845374331288,0.008834745253764683,5
rnn,97,263,0.6646169020383832,0.0302717872508418,-0.0013451236880033665,0.008793713013741492,5
rnn,97,271,0.6664755571761395,0.030893237846640286,-0.0013715247428140152,0.008758225715627998,5
rnn,97,279,0.6680813884320586,0.03144003865333587,-0.001393928646784384,0.008727176085509568,5
rnn,97,288,0.6696393868686158,0.03198442843562449,-0.001416281287566735,0.008695479715745783,5
rnn,97,297,0.6709737010259277,0.03247130063714259,-0.0014400777354715952,0.008667670818208585,5
rnn,97,307,0.6722542588021454,0.032980288684868714,-0.0014648464793421134,0.00863827283400808,5
rnn,97,316,0.6732643756861737,0.033416392767292954,-0.001483370772686122,0.008615231202807636,5
rnn,97,326,0.6742713368228218,0.033880425506379735,-0.001502602892288005,0.008590862329187897,5
rnn,97,336,0.6751839240885777,0.03430159024483123,-0.0015197903802062836,0.008566693314170086,5
rnn,97,347,0.676098204553863,0.034737725465000154,-0.0015381936700022965,0.008539956693911147,5
rnn,97,358,0.676945471672741,0.03514220262530432,-0.0015558664407545552,0.008512781070406213,5
rnn,97,369,0.67773996209203,0.0355245148927408,-0.0015727041194505812,0.008487103164806543,5
rnn,97,381,0.6785525280952442,0.035922578522463264,-0.0015909600449488335,0.008460275167960291,5
rnn,97,393,0.6793188427306809,0.03630131794076964,-0.0016066494238361332,0.008434735005394862,5
rnn,97,405,0.6800420107050325,0.03666524533494707,-0.0016205552601326104,0.00840988318393873,5
rnn,97,418,0.6807967808896203,0.03704131437090324,-0.0016359986851461332,0.008383408828865223,5
rnn,97,431,0.6815183424224515,0.03740208206198461,-0.0016504089020685023,0.008356829947655462,5
rnn,97,444,0.6822094048068214,0.0377595702844953,-0.0016637686237993734,0.00833256381998735,5
rnn,97,458,0.6829284090067291,0.038134397720066895,-0.0016782280190104839,0.008306148021990315,5
rnn,97,473,0.6836815203864066,0.0385179093831779,-0.0016946945767906505,0.008277590806721868,5
rnn,97,488,0.6844173142741599,0.038894842317247096,-0.0017111102883920833,0.00825150413401981,5
rnn,97,503,0.6851405882869737,0.039271061275521775,-0.001726405881194444,0.008227177699082086,5
rnn,97,519,0.6858924422243033,0.03966930280325356,-0.0017439087948449877,0.008202306238687715,5
rnn,97,535,0.6866329125999402,0.040066054370894874,-0.0017628031501337078,0.008177719298690276,5
rnn,97,552,0.6874036188517044,0.040484896826118284,-0.0017829974776457382,0.008152094833120868,5
rnn,97,569,0.6881659416222803,0.04089948358623911,-0.0018032450012147796,0.00812700160189513,5
rnn,97,587,0.6889612617923463,0.041332536709499344,-0.0018233884839717503,0.008100779010745823,5
rnn,97,606,0.6897966739768027,0.04178149387013817,-0.0018442523494528432,0.008074114475901081,5
rnn,97,625,0.6906319352464367,0.042216891548899564,-0.0018641505244950847,0.008048111129469676,5
rnn,97,644,0.6914669173984874,0.04264585663832464,-0.0018843761237740716,0.008020952092933206,5
rnn,97,665,0.6923880269656533,0.04311215287796091,-0.0019051937958566366,0.007992652942117578,5
rnn,97,685,0.6932654130922072,0.04355488099676718,-0.0019237293891493298,0.00796651364983605,5
rnn,97,707,0.6942293261337164,0.044038685966840324,-0.001942703957967672,0.007938436332630427,5
rnn,97,729,0.695194523673407,0.044500614332672384,-0.0019614556574586214,0.007910437792027939,5
rnn,97,752,0.6962122665013717,0.04497017599032304,-0.0019815697192759577,0.007879986182882963,5
rnn,97,776,0.6972750733557834,0.04545361743526192,-0.0020033936148590318,0.007848309492254417,5
rnn,97,800,0.6983383734237127,0.04592956095779749,-0.002024916908908764,0.007817949125675653,5
rnn,97,825,0.6994449352286254,0.04642970082704897,-0.002048055074322959,0.007787607475510717,5
rnn,97,851,0.7006118412548876,0.046936665033765576,-0.002070278222208746,0.007754118304834253,5
rnn,97,878,0.7018297220929306,0.04744690853890451,-0.002091684674865779,0.007718228113920084,5
rnn,97,906,0.7030955843446105,0.04796331868368884,-0.0021120393936001555,0.007680587438747554,5
rnn,97,934,0.7043675153076692,0.04846191622979926,-0.0021295604771905557,0.007644004511577245,5
rnn,97,963,0.7056896243403118,0.048956140571540456,-0.0021470423636676126,0.0076064169265155435,5
rnn,97,994,0.7071088462745474,0.04946144731374785,-0.002165684314309443,0.00756677493555603,5
rnn,97,1025,0.7085408666910941,0.049955482134764924,-0.002182040605811307,0.007528052397672159,5
rnn,97,1057,0.7100279680213516,0.05044875483756583,-0.0021988932388537124,0.00748572412968749,5
rnn,97,1090,0.7115778417449453,0.05092688554334729,-0.0022166531340091756,0.007439000330608173,5
rnn,97,1125,0.713214104373264,0.051425441907630286,-0.0022354850820642544,0.007390550142510106,5
rnn,97,1160,0.7148647291242038,0.05190669482524343,-0.0022555743452194687,0.00734338903083963,5
rnn,97,1197,0.7166246682493825,0.05236555890844783,-0.0022753200434594578,0.007292651364403545,5
rnn,97,1234,0.7183964577895,0.05278795995527936,-0.002295545278054861,0.007240463128972781,5
rnn,97,1273,0.7202798426774238,0.05321214581799474,-0.0023119442077073806,0.007186129302317265,5
rnn,97,1313,0.7222392611151576,0.053616487207010476,-0.0023257494347160065,0.007126201515562462,5
rnn,97,1354,0.7242716729872785,0.05400387921651201,-0.0023378788271984662,0.007062126592036353,5
rnn,97,1397,0.7264067983825824,0.054390721989237986,-0.0023507295584459438,0.006999228973763346,5
rnn,97,1441,0.728612829860764,0.05478362529436796,-0.002361788803851896,0.006936116426893584,5
rnn,97,1486,0.7308851991554836,0.055167034099817956,-0.00237067189924213,0.006873058669502266,5
rnn,97,1533,0.7332894643643935,0.0555393697661839,-0.00237810189945111,0.006805256586524012,5
rnn,97,1581,0.73577297996496,0.055882861510136654,-0.0023854923594809735,0.006737926587090748,5
rnn,97,1631,0.7383921530325149,0.056197596296899625,-0.002394972372109539,0.0066713583157014065,5
rnn,97,1682,0.7410689455736036,0.056483957345463055,-0.0024045996397068026,0.006608873239615711,5
rnn,97,1735,0.7438832877206497,0.05676361379658526,-0.002412073534107057,0.006546352469162042,5
rnn,97,1789,0.7467947682635815,0.05701308438040534,-0.0024196425230465645,0.006490970735339931,5
rnn,97,1845,0.7498464085095198,0.05724608231923483,-0.002422347275582448,0.006436792608099651,5
rnn,97,1903,0.753022393015728,0.05746930270007198,-0.002421080545448094,0.0063835224088486815,5
rnn,97,1963,0.7563156172417095,0.05767836227734492,-0.002415467559475112,0.006331753723662768,5
rnn,97,2025,0.7597181848070055,0.05782457430545944,-0.0024037981002999653,0.006282537716005304,5
rnn,97,2089,0.7632278199534722,0.05794059233647852,-0.002384716333787025,0.006238775066429711,5
rnn,97,2154,0.7667743013434207,0.05802808615214925,-0.002364253289631696,0.006195569258196707,5
rnn,97,2222,0.7705104224698219,0.05805151525862628,-0.0023407048935472612,0.006157609539946405,5
rnn,97,2292,0.7743586189646174,0.058028281478412456,-0.0023157390671113753,0.006120977566805506,5
rnn,97,2364,0.7783274425041726,0.05791207249267115,-0.0022871639037013503,0.006075847708655681,5
rnn,97,2438,0.7824101465855028,0.05767138237152748,-0.002251768126194824,0.006036555609982055,5
rnn,97,2515,0.786632302219153,0.057342815841668886,-0.0022066829435248665,0.006001723667445746,5
rnn,97,2594,0.7909457404556864,0.05687456713029013,-0.0021553966931485862,0.005972178245381785,5
rnn,97,2675,0.7953310224646071,0.05628083910239637,-0.00209920904478098,0.005945118956443467,5
rnn,97,2759,0.7998152596825251,0.05554851980230339,-0.002035213903301242,0.005924058134982045,5
rnn,97,2846,0.804379057109386,0.054664722072211326,-0.001958751806026751,0.005912384206745916,5
rnn,97,2936,0.8090231533842347,0.05364281811658598,-0.0018730229398734148,0.0059034627197038685,5
rnn,97,3028,0.8136884813256617,0.052491225924331676,-0.0017810592301486477,0.005899761031919054,5
rnn,97,3123,0.8183988604388102,0.051208423909806434,-0.001683016003257006,0.005896949666903445,5
rnn,97,3221,0.8231107785077573,0.04981095561484782,-0.0015811736123771225,0.005905205572340757,5
rnn,97,3323,0.8278652618433968,0.04827953559001023,-0.0014746624742582458,0.00592079849864272,5
rnn,97,3427,0.8325240622222827,0.0466650553752805,-0.0013678088683576495,0.005948055819011755,5
rnn,97,3535,0.8371909893673793,0.04488975505868507,-0.0012582215991274442,0.005980905319393545,5
rnn,97,3646,0.8417829507010512,0.04306875185404914,-0.0011502950527153303,0.006008845602965798,5
rnn,97,3760,0.846264587858742,0.041202255114142966,-0.0010404281014307387,0.006038135667534705,5
rnn,97,3879,0.850688488474051,0.039272613302127064,-0.0009290195012523619,0.006068367534660917,5
rnn,97,4000,0.8549140276056807,0.037355072964098755,-0.0008258553657972054,0.006092428498479212,5
rnn,97,4126,0.8590319297267127,0.035410016369698594,-0.0007298447598622991,0.006111234903448475,5
rnn,97,4256,0.8630174395356018,0.03345341443115068,-0.0006386994378197553,0.00613503440692806,5
rnn,97,4390,0.8668404450343143,0.03149554071070304,-0.0005543729322631745,0.006156528108624671,5
rnn,97,4528,0.8704719009280822,0.029584720351274626,-0.0004739762026046739,0.006179059965483953,5
rnn,97,4670,0.8738986379276985,0.027728093746476768,-0.0003968869784762417,0.006206178574755733,5
rnn,97,4817,0.8771701347901912,0.02592267598588616,-0.0003223520929249004,0.006236848781515782,5
rnn,97,4968,0.8802345246628182,0.024222094254161643,-0.00025586007549399865,0.006267837692116841,5
rnn,97,5124,0.883108461542147,0.02262492699349882,-0.00019395564819303483,0.006306654712884255,5
rnn,97,5285,0.8857879569026567,0.02118099925462023,-0.00013438131050775917,0.006348373823528173,5
rnn,97,5452,0.8882894368690311,0.01988332752027634,-7.614487826350962e-05,0.006396659758114288,5
rnn,97,5623,0.8905969228622986,0.018746923620750512,-2.4245012060631657e-05,0.00644648840772117,5
rnn,97,5800,0.8927374811322123,0.01778201643252417,2.000545457497664e-05,0.006496722607063605,5
rnn,97,5982,0.8947198397882234,0.017000690311075557,5.742799237813696e-05,0.006547799416709835,5
rnn,97,6170,0.8965519662499345,0.016382875287619832,8.97324717821224e-05,0.006600865050947621,5
rnn,97,6364,0.8982399335122334,0.015917713615652012,0.0001169980512266515,0.006656724362299769,5
rnn,97,6564,0.8997839789904811,0.015616649855375812,0.00013983980922621184,0.006714517986854583,5
rnn,97,6770,0.9011933571885379,0.015460672581177306,0.00015844775610673306,0.00677155686842404,5
rnn,97,6983,0.902489444270147,0.015412825375016181,0.0001740193492062463,0.006826432599447381,5
rnn,97,7203,0.9036810003459796,0.01545184618697994,0.00018942680360267797,0.006885219781068898,5
rnn,97,7429,0.9047502115845173,0.015578414162931063,0.0002060044077570338,0.006947365815642316,5
rnn,97,7662,0.9057164588469881,0.015763372061673237,0.00022071416017770373,0.007010736507115046,5
rnn,97,7903,0.9065978491201365,0.015983102750627344,0.000234113582990823,0.00707858546813681,5
rnn,97,8152,0.9073896232319323,0.016239729666314224,0.0002485893027352677,0.007145734099008779,5
rnn,97,8408,0.9080741610262975,0.016502646750275,0.000263104184071279,0.007211606220878903,5
rnn,97,8672,0.9086708580754557,0.016766567454935526,0.00027879482327354093,0.007278566174649311,5
rnn,97,8945,0.9091912201049673,0.017034122436624725,0.00029546577786690226,0.007345013743942622,5
rnn,97,9226,0.9096325303637078,0.01729201485823692,0.0003133402382653902,0.007410326254254294,5
rnn,97,9516,0.9100163488694986,0.01753732801243468,0.00033107078775325357,0.007475371451821148,5
rnn,97,9815,0.9103430775821009,0.017780132497352344,0.00035057479907010943,0.007540760450643437,5
rnn,97,10124,0.9106392623235401,0.01801732122715234,0.0003717110766184818,0.007607978825156764,5
rnn,97,10442,0.9109128133482278,0.01825749837038908,0.0003961555975235606,0.007677684728909949,5
rnn,97,10770,0.9111459622879373,0.0185214590428207,0.0004239207422233309,0.007744891610687388,5
rnn,97,11109,0.9113682280111737,0.018813494747535034,0.0004550138909434513,0.007817999654112942,5
rnn,97,11458,0.9115878372640663,0.019123382165161747,0.0004843581667474067,0.007888661074208601,5
rnn,97,11818,0.9118181679896795,0.01943177077974402,0.0005165395703119006,0.007959958320096192,5
rnn,97,12189,0.912096547330686,0.019721086268566404,0.0005497709199482716,0.008032075268061168,5
rnn,97,12572,0.9124409183436922,0.019968383934752924,0.0005884480520041149,0.008105643048178353,5
rnn,97,12968,0.9128607728183313,0.020193719320229012,0.0006241193369393407,0.00818944237836195,5
rnn,97,13375,0.9133512336786314,0.020397772247144966,0.0006602499416301217,0.008274526087117444,5
rnn,97,13796,0.9139312897817501,0.0205653298127061,0.0006932352987725661,0.008364841673986068,5
rnn,97,14229,0.9146045103160179,0.020714253993977576,0.0007180800748018705,0.008459718169206884,5
rnn,97,14677,0.9153490043367473,0.020856076143006493,0.000747397247082788,0.00854153458760492,5
rnn,97,15138,0.9161153164864764,0.02099313295005912,0.0007731884868614017,0.008624409187170662,5
rnn,97,15614,0.9166260650246754,0.021042752690687744,0.0008144991543849284,0.008707386603281651,5
rnn,97,16104,0.9139202185273758,0.021237639424026438,0.000848636697993963,0.008752231850790488,5
rnn,97,16611,0.9012340136680612,0.017162715444266737,2.444755715262821e-06,0.008308234672656343,5
rnn,97,17133,0.8941036602428806,0.010043726442201223,7.388751052514862e-05,0.008357630201414654,5
rnn,97,17671,0.8583308506513317,0.039762062012552474,0.0008950166344545452,0.00786040192155517,5
rnn,97,18227,0.8306358957612666,0.04225373719422434,0.0014883333177420411,0.00722433595641052,5
rnn,97,18800,0.8153894575565657,0.028617961069946074,-0.000725143711362435,0.011735461477500993,5
rnn,97,19391,0.8039311567611366,0.03293026400100663,-0.002286209352568893,0.014888008370310507,5
rnn,97,20000,0.7908855378647848,0.037671379774369435,-0.0029165955003045184,0.01633302203955925,5
rnn,113,1,0.038773689481706126,0.006426637343394173,-0.00017154150099212083,0.0012388687191650968,5
rnn,113,2,0.07260058550669551,0.00489223807742335,-0.00014061316442215112,0.0016800679627168307,5
rnn,113,3,0.10015568305699259,0.005575009780482063,-9.194846672559286e-06,0.0016626699793970852,5
rnn,113,4,0.1274788381022059,0.007927639324554174,-3.805325839347038e-06,0.0016869988599469137,5
rnn,113,5,0.15233600788308446,0.009182114330822258,-4.708249620017386e-05,0.0013531319042470583,5
rnn,113,6,0.1750161922507558,0.009929479986831479,7.714052128533823e-05,0.0013462318584466998,5
rnn,113,7,0.19605812332221734,0.010056267782519248,0.00013054480026722785,0.001432105353555416,5
rnn,113,8,0.21468793141688405,0.009659271581383685,4.89265429133029e-05,0.0014488970671091166,5
rnn,113,9,0.23086439615039728,0.010223654997354469,-7.790380017136988e-05,0.0015384707217040224,5
rnn,113,10,0.2454916559495013,0.0103431508252325,-0.00016758317456036682,0.0015380429035881003,5
rnn,113,11,0.259394740102049,0.010319247046989563,-0.00021784951475858455,0.0013572141106575058,5
rnn,113,12,0.27228130612563023,0.010417221674573311,-0.0002404187272796949,0.001081422359498957,5
rnn,113,13,0.2846893283212545,0.010629806016267505,-0.00025106762676743537,0.0008097164882681326,5
rnn,113,14,0.29682471511648184,0.01049206862904425,-0.00032329121104442886,0.0007105293841673498,5
rnn,113,15,0.3088078994934937,0.01043743136790964,-0.0004368415052849178,0.0005689977811526051,5
rnn,113,16,0.3202180769747815,0.010347655384726593,-0.00048287410129044586,0.0004616146866948849,5
rnn,113,17,0.33108255864056024,0.009759006498108397,-0.0005009721868305095,0.0004663399823855024,5
rnn,113,18,0.34115962319486737,0.009238944688092937,-0.0004691041663129599,0.0005255749502933592,5
rnn,113,19,0.35038104918783536,0.008825029018786455,-0.00048147973476987335,0.0005079297178636285,5
